diatessaron_section	diatessaron_verse	gospel_book	gospel_chapter	gospel_verse	text_snippet
42	9	Mark	13	21	upon this people. And they shall fall on the edge of the sword, and shall be led captive into every country : and Jerusalem shall be trodden down of the Gentiles, until loathe times of the Gentiles be
42	11	Matt	24	24	Then shall arise false Christs, and false prophets, and shall do signs and portents; so as to lead into error, if they could, even
42	13	Matt	24	26	"If therefore they shall say unto you, Behold, he is in the wilderness ; go not forth, that  Or, "" unclean."" =* Cf. xli. 36, 37. There is a little displacement of internal order here. THE DIATESSARON. "
42	14	Matt	24	27	lieve  not. For as the lightning appeareth ill the east, and is visible even unto the west; so shall be the coming down of the
42	16	Matt	24	20	tion. And pray ye that your flight may not take place in the winter, nor on a sabbath
42	18	Mark	13	20	take place. And except the Lord had shortened those days, no flesh would have been saved : but for the elects sake, whom
42	20	Luke	21	26	Mens souls shall depart for the fear,, which
42	21	Matt	24	29	shall come upon the earth. But in those days, immediately after the tribulation of those days, the sun shall be darkened, and the moon shall not give her light, and the stars shall fall from heaven, a
42	23	Matt	24	31	great majesty. And he shall send forth his angels with a great trumpet, and they shall gather together his elect from the four winds, from the end of heaven even to the end
42	24	Matt	24	31	thereof. But when these things begin to come Lu. 2 1 2 8 to pass, be of good cheer, and lift up your heads; because your deliverance draweth nigh.  This passage is considerably altered from S. Luke.
42	26	Matt	24	33	even so ye also, when ye see these things begin to take place, know ye that the kingdom
42	27	Matt	24	34	of God hath arrived at the door. Verily I say unto you. This generation shall not pass away, till all these things take place.
42	28	Matt	24	35	Heaven and earth shall pass away, but my words shall not pass away.
42	29	Luke	21	34	Take heed to yourselves, lest haply your hearts be at any time overcharged with iniquity and drunkenness, and cares of the age, and that day come on you suddenly:
42	30	Luke	21	35	for just as a blow shall it strike all them that dwell on the face of all the earth.
42	31	Luke	21	36	Watch ye at every season, and pray, that ye may be counted worthy to escape all these things that are going to take place, and to
42	32	Mark	13	32	stand before the Son of man. Of that day and of that hour knoweth no one, not even the angels of heaven, nor the Son, but the
42	33	Mark	13	33	Father. Take ye heed, watch and pray: for
42	34	Mark	13	34	ye know not when that time is. Even as a man, who went abroad, and left his house, and gave his authority to his servants, and left each one at his own work, and com-
42	35	Mark	13	35	manded the porter to be watchful. Watch therefore : for ye know not when the lord of the house shall come, whether at even, or at midnight, or at cockcrowing, or in the
42	36	Mark	13	36	morning; lest coming suddenly he find you
42	37	Mark	13	37	sleeping. What I say unto you, I say unto you all. Be watchful.
42	38	Matt	24	37	For even as it happened in the days of Noah, so shall be the coming of the Son of
42	39	Matt	24	38	man. Even as before the flood they were eating and drinking, marrying and delivering up to marriage, until the day that Noah
42	40	Matt	24	39	entered into the ark, and they knew not THE DM TESSAEOI. 2 1 3 until the flood came, and took them all away ; so shaU be the coming of the Son of man.
42	41	Luke	17	29	And likewise even as it came to pass in the days of Lot ; they ate and they drank, they sold and they bought, they planted and they 42builded; hut in the same day wherein Lot went out from Sodom, the 
42	43	Luke	17	30	them all : so shall it be in the day wherein
42	44	Luke	17	31	the Son of man shall appear. And in that day, he which shall be on the housetop, and his garments in the house, let him not go down to take them away: and he which shall be in the field, let him not r
42	47	Luke	17	34	that shall lose his life shall save it. Verily I say unto youy In that night there shall be two men in one bed; the one shall be
42	48	Luke	17	35	taken, and the other shall be left. And there shall be two women grinding in one mill ; the one shall be taken, and the other
42	49	Luke	17	36	shall be left. And there shall be two men in the same field; the one shall be taken,
42	52	Matt	24	32	25 From the fig-tree learn the parable: for when its branches are tender, and it putteth forth leaves, ye know that the summer is nigh ;
43	1	Matt	24	44	Simon Cephas saith unto him, Lord, Lu. 12 41 speakest thou this parable unto us, or even
43	2	Matt	24	45	unto all men ? Jesus said unto him, Who, think you, is the faithful and wise overseer of the house, whom his lord hath set over his household, to give them food in
43	3	Matt	24	46	its season ? Blessed is that servant, whom when his lord is come, he shall find so doing.
43	4	Matt	24	46	Verily I say unto you, that he will set him J 24 b
43	5	Matt	24	48	over all that he hath. But if that evil servant shall say in his heart. My lord will
43	6	Matt	24	49	delay his coming; and shall begin to beat his menservants and the maidservants of his lord, and shall begin to eat and drink with
43	7	Matt	24	50	the drunken ; the lord of that servant shall come in a day wherein he thinketh not, and
43	8	Matt	24	51	in an hour which he knoweth not, and shall judge him, and appoint his portion with the  hypocrites, and with the unfaithful: there jjjJ 24 lib shall be the weeping and gnashing of teeth.
43	9	Matt	25	1	Then shall the kingdom of heaven be like unto ten virgins, which took their lamps, and went forth to meet the bridegroom and
43	10	Matt	25	2	the bride. Five of them were wise, and
43	11	Matt	25	3	five were foolish. Now these foolish ones, when they took their lamps,* took no oil
43	13	Matt	25	5	with the lamps. Now while the bridegroom
43	15	Matt	25	7	him. Then all those virgins arose, and
43	16	Matt	25	8	trimmed their lamps. The foolish said unto the wise, Give us of your oil ; for our lamps
43	17	Matt	25	9	are gone out. The wise answered, saying, Peradventure there may not be enough for us and you: go ye to them that sell, and
43	18	Matt	25	10	buy for yourselves. And when they had gone to buy, the bridegroom came ; and they that were ready went in with him to the marriage feast: and the door was
43	20	Matt	25	12	virgins, saying, Lord, Lord, open to us. He answered, and saith unto them. Verily I say
43	21	Matt	25	13	unto you, I know you not. Watch there- fore ; for ye know not that day nor that hour.
43	22	Matt	25	14	Even as a man, going abroad, called his own servants, and delivered unto them his
43	24	Matt	25	16	he went on his journey immediately. Now he that had received the five talents went and traded with them, and gained five others.
43	26	Matt	25	18	the two gained two others. But he that had received the one went away and digged into the earth, and hid his lords money.
43	27	Matt	25	19	But after a long time the lord of those servants came, and made a reckoning with
43	28	Matt	25	20	them. And he that had received the five talents came and paid five others, saying. Lord, thou deliveredst unto me five talents : lo, I have gained five others beside them.
43	29	Matt	25	21	His lord saith unto him. Well done, good and faithful servant : thou hast been faithful over a few things, I will set thee over many things : enter thou into the joy of thy lord.
43	30	Matt	25	22	And he that had received the two talents came, and saith, Lord, thou deliveredst unto me two talents : lo, I have gained two others
43	32	Matt	25	24	joy of, thy lord. And he also that had received the one talent came, and said, Lord, I know that thou art a hard man, thou reapest where thou dost not sow, and gatherest
43	33	Matt	25	25	where thou dost not scatter : and I was afraid, and went away, and hid thy talent in
43	34	Matt	25	26	the earth : lo, thou hast what is thine. His lord answered, and said unto him, Thou wicked and slothful servant, thou knowest me, that I reap where I did not sow, and
43	36	Matt	25	28	interest. Take ye away therefore the talent from him, and give it unto him that hath
43	37	Matt	25	29	the ten talents. Unto him that hath shall be given, and he shall have abundance : but from him that hath not, even that which he
43	38	Matt	25	30	hath shall be taken away from him. And cast ye out the unprofitable servant into the outer darkness : there shall be the weeping and gnashing of teeth.
43	39	Luke	12	35	Let your loins be girded about, and your
43	40	Luke	12	36	lamps  burning; and be ye yourselves like unto men looking for their lord, when he returns from the feast ; that, when he coineth and knocketh, they may straightway
43	41	Luke	12	37	open unto him. Blessed are those servants, whom their lord when he cometh shall find watching : verily I say unto you, that he shall gird his loins, and make them lie down to meat, and shall pass by a
43	42	Luke	12	38	"And if he shall come in the second watch,  Mr. Rendel Harris thinks the saying, "" Be approved money-changers,"" was in the Biatessa/ron near here. * See note on ver. 11. These verses from Luke xii. ser"
43	43	Matt	25	31	But when the Son of man shall come in his glory, and all his holy angels with him, then shall he sit on the throne of his
43	44	Matt	25	31	majesty : and before him he shall gather all ,, 32 the nations : and he shall separate them one from another, as the shepherd separateth
43	45	Matt	25	31	the rams from the kids : and he shall set „ 2 the rams on his right, but the kids on the
43	46	Matt	25	34	left. Then shall the King say unto them that shall be on his right. Come, ye blessed of my Father, inherit the kingdom prepared for you from the foundation of the world :
43	47	Matt	25	35	I was hungry, and ye gave me to eat : I was thirsty, and ye gave me to drink : I was a
43	48	Matt	25	36	stranger, and ye took me in : I was naked, and ye clothed me : I was sick, and ye visited me : I was in prison, and ye took
43	49	Matt	25	36	care of me. Then shall the righteous „ ■] say unto him. Lord, when saw we thee hungering, and fed thee ? or thirsting, and
43	50	Matt	25	38	gave thee a drink ? And when saw we thee a stranger, and took thee in ? or naked, and
43	51	Matt	25	39	clothed thee? And when saw we thee sick,
43	54	Matt	25	42	ministers: I was hungry, and ye gave me not to eat : I was thirsty, and ye gave me
43	55	Matt	25	42	no drink : I was a stranger, and ye took me ,/ 43 not in : I was naked, and ye clothed me not : I was sick, and in prison, and ye visited me
43	56	Matt	25	44	"not. Then shall they also answer, saying,  In the Arabic idiom, ""answered and said."" 2l8 THE DIATESSARON. Lord, when saw we thee hungering, or thirst- ing, or naked,! or a stranger, or sick, or in pri"
43	57	Matt	25	45	"Then shall he answer, and say unto them, Verily I say unto you, ""When ye did it not unto one of these lesser ones, ye did it not"
44	1	Matt	25	46	And when Jesus had finished all these „ 26 t-
44	2	Matt	25	2	sayings, he said unto his disciples. Ye know that after two days  the passover wiU take place, and the Son of man will be deUvered
44	3	Matt	25	3	up to be crucified. Then were gathered together the chief priests and scribes, and the elders of the people, unto the court of
44	4	Matt	25	4	the high priest, who is called Caiaphas ; and they took counsel concerning Jesus that they might take him by subtUty, and kill him.
44	5	Luke	22	2	But they said, Not during the feast, lest peradventure a tumult arise among the people; for they feared the people.
44	6	Luke	22	3	And Satan entered into Judas surnamed Iscariot, who was of the number of the
44	7	Luke	22	4	"twelve. And he went away, and had a conversation in the temple with the chief priests and scribes and rulers, saying unto them, What are ye willing to give me, and Mt. 26 iS*"""
44	8	Matt	26	15	I will deliver him unto you? And they, when they heard it, were glad, and they appointed unto him thirty silver drachmas.
44	9	Luke	22	6	And he promised them: and from that time he sought opportunity to deliver Jesus unto them without the multitudes.
44	10	Luke	22	6	"And on the first day of the, feast of un- Mk.*14 12 leavened Iread, the disciples came to Jesus,  The order of "" naked "" and "" stranger "" ia here reversed from ver. 47, 50, and 55."
44	11	Luke	22	6	Now before the feast of the passover Jesus knew that the hour was come that he should depart out of this world unto his Father, and he loved his own in this world,
44	12	Matt	26	26	and straightway shall he glorify him. And as they were eating, Jesus took bread, and blessed, and brake, and gave it to his dis- ciples, and said unto them. Take, and eat ;
44	13	Luke	22	6	betray him, and Jesus, knowing that the Father had delivered all things into his hands, and that he came forth from the Father, and was going unto the Father,
44	14	Mark	14	23	ye all of this; and they all drank of it.
44	15	Luke	22	6	And he poured water into the bason, and began to wash his disciples feet, and to wipe them with the towel wherewith he had
44	18	Luke	22	6	hereafter. Simon said unto him. Thou shalt never wash my feet. Jesus saith unto him, If I wash thee not, thou shalt have no part
44	19	Luke	22	6	with me. Simon Cephas said unto him. Then, Lord, wash not my feet only, but also
44	20	Luke	22	6	my hands and my head. Jesus said unto him. He that is bathed needeth not save to wash his feet; then he is entirely clean: and
44	21	Luke	22	6	ye are clean, but not all. For Jesus knew who was his betrayer ; therefore said he, Ye are not all clean.
44	22	Luke	22	6	So after he had washed their feet, he took Jn. 13 I
44	24	John	13	14	well; so I am. If I then, your Lord and Master, have washed your feet, how much more fit is it, that ye should wash one
44	25	John	13	15	anothers feet? For I have given you this example, that ye also may so do, as I have
44	26	John	13	16	done to you. Verily, verily, I say unto you, A servant is not greater than his lord ; neither is an apostle greater than he that sent him.
44	27	John	13	17	If ye know these things, happy shall ye be
44	28	John	13	18	if ye do them. This my saying is not for you all : for I know whom I have chosen : but that the scripture may be fulfilled, He that eateth bread with me hath lifted up his
44	29	John	13	19	heel against me. Prom henceforth I tell you before it come to pass, that when it is come to pass, ye may believe that I am Iw.
44	30	John	13	20	Verily, verily, I say unto you, He that receiveth whomsoever I send receiveth me ; and he that receiveth me receiveth him that
44	31	Luke	22	27	sent me. Which is greater, he that reclineth at meat, or he that serveth ? is not he that reclineth at meat ? I am in the midst of you
44	32	Luke	22	28	as he that serveth. But ye are they which
44	33	Luke	22	30	have continued with me in my sorrows, and I promise unto you, even as my Father promised unto me, a kingdom, that ye may eat and drink upon the table of my kingdom.
44	34	Luke	22	7	And the first day of the feast of un- leavened bread came, on which the Jews are
44	35	Luke	22	8	wont to kill the passover. And Jesus sent two of his disciples, Cephas and John, saying unto them. Go and make ready for us the
44	36	Luke	22	9	passover, that we may eat. And they said unto him, Where  wilt thou that we make
44	37	Luke	22	9	"ready for thee? He said unto them, Go.jJjJJ  Omitting "" and sit on thrones judging the Twelve Tribes of Israel."" But cf. xxix. 7. 2 Cf. ver. 10. THE DIATESSARON. 22 i enter into the city ; and as ye a"
44	38	Luke	22	9	"in, say to the householder, Our Master saith,| - ge igb My time is come ; and I keep the passover with thee. Where is then the lodging, Lu. 22 1 1*"" where I may eat it with my disciples ?"
44	39	Luke	22	12	And he will show you a large upper room furnished and prepared : and there make Mk. \ \
44	40	Luke	22	14	ready for us. And his two disciples went forth, and came into the city, and found even as he had said unto them : and they • made ready the passover, as he had com- manded them. 41 And when the evenin
44	42	Luke	22	15	And he saith unto them. With desire I have desired to eat this passover with you before
44	43	Luke	22	16	I suffer: I say unto you, henceforth I will not eat it, until it be fulfilled in the kingdom of God.
44	44	Mark	14	18	Saying this, Jesus was troubled in the spirit, and testified, and said. Verily, verily, I say unto you, One of you that eateth with
44	45	Mark	14	19	me, he shall betray me. And they were very sorrowful, and began to say unto him
44	46	Mark	14	20	one by one, Is it I, Lord ? He answereth, and saith unto them. One of the twelve, that dippeth his hand with me in the dish, he
44	47	Luke	22	21	shall betray me. And behold, the hand of him that betrayeth me is on the table.
44	48	Mark	14	21	And the Son of man shall go, even as it is written of him : but woe unto that man through whom the Son of man shall be betrayed ! better were it for that man if he
44	49	John	13	22	had not been born. And the disciples observed one another, not knowing whom
44	50	Luke	22	23	he signified. And they began to question i See note to ver. 12.
44	55	Luke	22	23	1 Now there was reclining in his bosom one Jn. 1823
45	1	Luke	3	32	7 And Jesus saith unto Simon, Simon, be- hold, Satan desii-es that he may sift you 8 as wheat : but I make supplication for thee, that thou lose not thy faith : and do thou also, when once thou hast t
45	2	John	14	10	"Cf. xUx. 17. Addai alludes to this, saying, "" He is gone to prejaare for his worshippers blessed mansions, in which they may dwell."" my Father, and my Father is in me? for the words that I speak I spe"
45	15	Mark	14	23	And he said unto them, This is my blood, |jjf-  ;f the new testament, shed for many unto
45	16	Luke	22	19	remission of sins. I say unto you, I wUl not drink henceforth of this juice of the vine, until the day when I shall drink it new with you in the kingdom of God; and so do for my remembrance.
45	19	John	13	33	My children, yet a little while I am with you ; and ye shall seek me : and as I said unto the Jews, Whither I go, ye cannot
45	20	John	13	34	come; I say now unto you also. A new commandment I give unto you, that ye love one another ; and even as I have loved you,
45	21	John	13	35	love ye also each other. By this shall all men know that ye are my disciples, if ye
45	22	John	13	36	have love one to another. Simon Cephas said unto him. Lord, whither goest thou ? Jesus answered, and said unto him. Whither I go, thou canst not follow me now ; but thou shalt come afterwards.
45	23	John	13	36	Then said Jesus unto them. All ye shall Mt. 31 forsake me this night : it is written, I will smite the shepherd, and the sheep of the
45	24	John	13	32	flock shall be scattered abroad. But after my resurrection I wUl go before you into
45	25	John	13	32	"Galilee. Simon Cephas answered, and saith „ 2>2> unto him. Lord, if all forsake thee, I will  Aphraates adds here "" as often as 3-6 come together, showing clearly that Tatian borrowed from the account"
45	26	Luke	22	33	never withdraw from thee: with thee I am ready for prison and for death, and I Jn. 13 37*=
45	27	Luke	22	34	will lay down my life for thee. Jesus said unto him, Wilt thou lay down thy life for me? Verily, verily, I say unto thee, that Mk.214 30 thou to-day, even this night, before the cock crow twice, shalt
45	28	Mark	14	31	knowest me. But Cephas kept speaking further. Even if I come to death with thee, I will not deny thee. Lord. And in like manner also said all the disciples.
45	29	John	14	1	Then saith Jesus unto them, Let not your hearts be troubled : believe in God, and
45	30	John	14	2	believe in me. In my Fathers house are many mansions ; if it were not so, I would have told you ; for I go to prepare  a place
45	31	John	14	3	for you. And if I go away to prepare a place for you, I will return again, and receive you unto myself ; and where I am,
45	32	John	14	4	there shall ye also be. And the place whither I go, ye know, and the way ye
45	33	John	14	5	know. Thauma said unto him. Lord, we know not whither thou goest ; and how shall we have a way to perceive this ?
45	34	John	14	6	Jesus said unto him, I am the way, and the truth, and the life : and no one cometh
45	35	John	14	7	unto my Father, but by me. And if ye had known me, ye would have known my Father : and from henceforth ye have known him,
45	36	John	14	8	and have seen him. Philip said unto him, Lord, shew us the Father, and it sufficeth
45	37	John	14	9	us. Jesus said unto him, All this time am I with you, and have ye not yet known me ? Philip, he that seeth me hath seen the Father ; how sayest thou then, Shew us the
45	38	John	14	10	Father? Believest thou not that I am in
45	40	John	14	12	or else believe for the works sake. Verily, verily, I say unto you, He that believeth on me, the works that I do shall he do also ; and greater works than these shall he do.
45	41	John	14	13	I go unto the Father: and whatsoever ye shall ask in my name, I will do with you, that the Father may be glorified in his Son.
45	42	John	14	14	If therefore ye ask in my name, I wiU do
45	43	John	14	15	ii. If ye love me, keep my commandments.
45	44	John	14	16	And I will pray my Father, and he shall send you another Paraclete, that he may be
45	45	John	14	17	with you for ever, e,wn. the Spirit of truth, whom the world cannot receive : for it hath not seen him, neither known him : but ye know him ; for he abideth with you, and is
45	46	John	14	17	in you. I wUl not leave you orphans: I ,, 18
45	47	John	14	19	wUl come unto you. Yet a little while, and the world shall not see me ; but ye shall see
45	48	John	14	20	me : because I live, ye shall live also. And in that day ye shaU know that I am in my
45	55	John	14	10	39 he doeth these works. Believe that I am Jn. 14 1 1 in my Father, and my Father is in me :
46	1	John	14	21	Father, and ye in me, and I in you. He that hath my commandments, and keepeth them, he it is that loveth me : and he that loveth me shall be loved of my Father, and I will love him, and will manifest 
46	2	John	2	2	unto him. Judas (not the Iscariot) said unto him, Lord, what is the meaning of thy resolution to manifest thyself unto us, and
46	3	John	2	23	not unto the world? Jesus answered, and said imto him. He that loveth me will surely keep my saying : and my Father will love him, and we wiU come unto him, and make
46	4	John	2	24	our abode with him. But he that loveth me not keepeth not my saying: and this
46	5	John	14	25	These things have I spoken unto you,
46	6	John	14	26	while yet abiding with you. But the Para- clete, even the Holy Spirit, whom my Father will send in my name, he shall teach you all things, and bring to your remembrance
46	7	John	14	27	all whatsoever I say unto you. Peace I leave with you ; my peace I give unto you : but ,not as this world giveth, give I unto you. Let not your heart be seized with
46	8	John	14	28	forebodings, neither let it be fearful. Ye heard how I said to you, I go away, and I will come unto you. If ye loved me, would ye not surely rejoice, because I go unto my Father ? for my Father is gre
46	9	John	14	29	And now I tell you before it come to pass, that, when it is come to pass, ye may believe
46	10	John	14	30	on me. I will not now speak much with you, the prince of the world shall come, and
46	11	John	14	31	shall have nothing in me; but that the world may know that I love my Father, and as my Father gave me commandment,
46	12	Luke	22	35	so I do. And he saith unto them. When I sent you forth without purses, and wallets,
46	13	Luke	22	36	and shoes, lacked ye anything? They said unto him. Nothing. He said unto them. Henceforth he that hath a purse, let him take it, and likewise a wallet also : and he that hath no sword, let him sell hi
46	14	Luke	22	37	and buy himself a sword. I say unto you, that this which is written must yet be fulfilled in me, for I shall be reckoned with transgressors : for all things that were said
46	15	John	14	31	concerning me are fulfilled in me. His dis- ciples said unto him. Lord, behold, here are two swords. He said unto them. They are enough. Arise, let us go hence.
46	16	Luke	22	39	And they rose up, and when they had given thanks, they went out, and went, according to their custom, unto the mount of Olives, he and his disciples.
46	17	John	15	1	And he saith unto them, I am the true vine, and my Father is the husbandman.
46	19	John	15	3	fruit. Already ye are clean because of the saying which I have spoken unto you.
46	20	John	15	4	Abide in me, and I in you. For even as the branch of the vine cannot bear fruit of itself, except it abide in the vine ; so neither
46	21	John	15	5	can ye, except ye abide in me. I am the vine, and ye are, the branches : He that abideth in me, and I in him, the same beareth much fruit : for without me ye can
46	22	John	15	6	do nothing. But if any man abide not in me, he shall be cast forth as a withered branch, which is gathered, and cast into the
46	23	John	15	7	fire to burn. If ye abide in me, and my word abide in you, whatsoever ye shall wish
46	24	John	15	8	to ask shall be done unto you. And herein shall the Father be glorified, that ye bear
46	25	John	15	9	much fruit, and be my disciples. And even as the Father hath loved me, I also have
46	26	John	15	10	loved you: abide ye in my love. If ye keep my commandments, ye shall abide in my love ; even as I have kept my Fathers
46	27	John	15	11	commandments, and abide in his love. These things have I spoken unto you, that my joy may be in you, and that your joy may be
46	28	John	15	12	fulfilled. This is my commandment, that ye love one another, even as I have loved
46	29	John	15	13	you. And there is no greater love than this,
46	30	John	15	14	that a man give his life for his friends. Ye are my friends, if ye do all things which I
46	32	John	15	15	you. Ye did not choose me, but I selected Jn. 15 i6 you, and appointed you, that ye also should go and bring fruit, and thM your fruit should abide : and whatsoever ye shall ask of the Father in my na
46	33	John	15	17	This I command you, that ye love one
46	34	John	15	18	another. And if the world hateth you, know that it hath hated me before it hated
46	35	John	15	19	you. For if ye had been of the world, the world would love what is its own : but ye are not of the world. I chose you out of the world, therefore the world hateth you.
46	36	John	15	20	Eemember the saying that I spake unto you, A servant is not greater than his lord. If therefore they cast me out, they will cast you out also ; and if they kept my word,
46	37	John	15	21	they will keep your words also. But all these things will they do unto you for my names sake, because they know not him
46	38	John	15	22	that sent me. For if I had not come and spoken unto them, they would not have had sin : but now they have no excuse for their
46	39	John	15	23	sins. He that hateth me hateth my Father
46	40	John	15	24	also. And if I had not done before them the works which none other did, they would not have had sin : but now have they seen
46	41	John	15	25	and hated both me and my Father, that the saying may be fulfilled that is written in their law. They hated me without a cause.
46	42	John	15	26	But when the Paraclete is come, whom I will send unto you from my Father, even the Spirit of truth, which proceedeth from my Father, he shall bear witness of me :
46	43	John	15	27	and ye shall bear witness, because ye are with me from the beginning.
46	44	John	15	27	These things have I spoken unto you, that „ 1 6 i
46	45	John	15	2	ye should not be disquieted. For they shall put you out of their synagogues: and the THk DIATESSARON. 229 hour will come, that every one that shall kill you wUl think that he presenteth an
46	46	John	16	3	offering unto God. And these things will they do unto you, because they know not
46	47	John	16	4	m6, nor my Father. Thse things have I spoken unto you, that when the hour is come, ye may remember them, how that I
46	48	John	16	5	told you. And these things I said not unto you before, because I was with you. And now I go unto him that sent me ; and none
46	49	John	16	6	of you asketh me, whither I go. Now I have spoken these things unto you, and sorrow hath come, and seized your hearts.
46	50	John	16	7	Nevertheless I tell you the truth: It is expedient for you that I go away : for if I go not away, the Paraclete will not come unto you ; but if I go, I will send him unto
46	51	John	16	8	you. And when he- Cometh, he will convict the world in respect of sin, and of righteous-
46	52	John	16	9	ness, and of judgment: of sin, because they
46	53	John	16	10	believed not on me; but of righteousness,
46	54	John	16	11	because I go to my Father; and of judg- ment, because the prince of this world is
46	57	John	16	14	come. And he shall glorify me : for he shall take from me, and shall show ii unto you.
46	58	John	16	15	All things that my Father hath are mine: therefore said I unto you, that he shall take of mine, and shall show it unto you.
47	1	John	1	6	A little while, and ye shall not see me ; and again a little wMU, and ye shall see me,
47	2	John	1	17	because I go to the Father. His disciples > Cf. John Xiv. 26. .230 THE DIATESSARON. therefore said one to another, What is this that he said unto us, A little wMe, and ye shall not see me ; and again 
47	3	John	16	18	Father? And they said, What is this little wMle which he said ? We know not what
47	4	John	16	19	he saith. And Jesus perceived that they were desirous to ask him, and said unto them. Do ye inquire of one another, because I said unto you, A little wMle, and ye shall not see me ; and again a little
47	5	John	16	20	shall see me ? Verily, verily, I say unto you, that ye shall lament and be sad, but the world shall rejoice : and ye shall be sorrowful, but your grief shall be turned into joy.
47	6	John	16	21	For a woman, when the time of bearing draweth near unto her, the coming of the day of her delivery oppresseth her : but when she hath brought forth the child, she remembereth not the anguish, for the 
47	7	John	16	22	that a man is born into the world. Even ye therefore are sad now : but I will surely see you, and your heart shall rejoice, and your joy no one shall take away from you.
47	8	John	16	23	And in that day ye shall ask me nothing. Verily, verily, I say unto you. Whatsoever ye shall ask of my Father in my name, he
47	9	John	16	24	will give it you. Hitherto have ye asked nothing ia my name : ask, and ye shall re- ceive, that your joy may be fuU.
47	10	John	16	25	Now have I spoken unto you in proverbs : but an hour and a time shall come, when I shall not speak unto you in proverbs, but shall reveal to you the Father by an open
47	11	John	16	26	revelation. In that day ye shall ask in my name : and I say not unto you, that I will
47	13	John	16	28	Father. I came out from my Father, and am come into the world: and I leave the
47	14	John	16	29	world, and go unto my Father. His dis- ciples said unto him, Lo, now thy words aie cltr, and thou hast spoken nothing in a
47	15	John	16	30	proverb, Lo, now know we that thou knowest all things, and needest not that any man should ask thee : and by this we believe that thou earnest out from Grod. J- } Jesus said unto them, Beheve that an 
47	19	John	17	1	This spake Jesus ; and lifting up his eyes to heaven, he said. My Father, the hour is come; glorify thy Son, that thy Son may
47	20	John	17	2	glorify thee : even as thou gavest him authority over all flesh, that everything, that thou hast given him, to it he should give
47	21	John	17	3	eternal hfe. And this is life eternal, that they may know that thou art the only true Gkxl, and that he, whom thou didst send, is
47	22	John	17	4	Jesus the Messiah. I have glorified thee on the earth, and I have accomplished the
47	23	John	17	5	work which thou gavest me to da Xow therefore, thou Father, glorify me with thine own self with the glory which I had with thee
47	24	John	17	6	bore the world was. I taught thy name unto the men whom thou cjavest me out of the world : thine they were, and thou gavest tjiem to me : and they have kept thy say-
47	25	John	17	6	ing. Xow they know that all things which  7
47	26	John	17	6	thou hast ven me are from thee : and the „ S words which thou gavesli me I have pre- sented unto them ; and they received them, and knew of a truth that I came out from thee, and they believed that th
47	27	John	17	9	send me. And I pray for them: and my petition is not for the world, but for these whom thou hast given me; for they are
47	28	John	17	10	thine: and all my thiags are thine, and all thine are mine : and I am glorified in them.
47	29	John	1	1	And now I am not in the world, and these are in the world, and I come to thee. Holy Father, keep them in thy name, whom thou hast given me, that they may be one, even
47	30	John	1	12	as we are. When I was with them in the world I kept them in thy name. For those, whom thou hast given me, have I guarded, and not one of them perished, but the son of perdition ;  that the scripture m
47	32	John	1	14	fulfilled in themselves. I have given them thy saying ; and the world hated them, be- cause they are not of the world, even as I
47	33	John	1	15	am not of the world. For I seek not this, that thou shouldest take them from the world, but that thou shouldest keep them from
47	34	John	1	16	the evil ome. They are not of the world, even
47	35	John	1	17	as I am not of the world. Father, sanctify them in the truth : for thy saying is truth.
47	36	John	1	18	And even as thou didst send me into the world, I also send them into the world.
47	37	John	1	19	And for their sakes I sanctify myself, that they themselves also may be sanctified in
47	38	John	1	20	the truth. And not for them only do I pray, but for them that are about to believe
47	39	John	1	21	on me through their word; that they may all be one ; even as thou art in me, and I in thee, that they also may be one in us : that the world may believe that thou didst send
47	40	John	1	22	me. And the glory which thou hast given me I have given unto them ; that they may
47	41	John	1	23	be one, even as we are one ; I in them, and thou in me, that they may be perfected into one; and that the world may know that thou hast sent me, and that I have loved
47	42	John	1	23	them, even as thou hast loved me. Father, Jn, 17 24 those whom thou hast given me, I will that, where I am, they also may be with me ; that they may see my glory, which thou hast given me: for thou lo
47	43	John	1	25	foundation of the world. my righteous Father, the world knew thee not, but I know thee ; and these knew that thou didst send
47	44	John	1	26	me ; and I made known unto them thy name, and will make it known; that the love wherewith thou lovedst me may be ia them, and I may be in them.
47	58	John	1	26	1 This spake Jesus, and went forth with his „ 18 I disciples to the place which is called Geth- senume, over the brook Cedron, to the mountain, the place wherein was a garden, into which he entered, h
48	1	Matt	26	40	1 sleeping, and said unto Cephas, Simon, sleepest thou ? So, could ye not watch 2 with me one hour ? Watch and pray, that ye enter not into temptation : the spirit is eager and ready, but the body is 
48	2	Luke	22	45	the end is at hand ; and the hour is come ; and, behold, the Son of man shall be betrayed
48	3	Luke	22	48	5 the swords ? Simon Cephas therefore hav- ing a sword drew it, and struck the high priests servant, and cut off his right ear. And that servants name was Malchus.
48	4	Matt	26	22	said. And when he had said these words, one of the soldiers standing by struck the cheek of Jesus, sayiag unto him, Answerest
48	5	Matt	26	58	"5 down around it : and Simon also came, and Jn. 18 i S"""" sat down with them, to warm himself, that he might see the end of what would happen."
48	6	Matt	26	24	smitest thou me ? And Annas sent Jesus bound unto Caiaphas the high priest.
48	7	Matt	26	25	And when Jesus went out, Simon Cephas was standing in the outer court, warming
48	8	Matt	26	71	himself. And the maid saw him again, and began to say to them that stood by. This man also was there with Jesus of Nazareth.
